1532016959.009299039840698,47.511521783332661,6.793231433319919,414.592997204214555,-0.000001010520132,-0.000000076397822,-0.000002796461156,-0.000202650185619,-0.000015320855336,-0.000560803643978,0.009803882272239,0.014890677014110,-0.000135684052170,0.999841053978227,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.019336938858032,47.511521783332377,6.793231433286829,414.592988231326615,-0.000003503154803,-0.000000106289894,-0.000011769783663,-0.000293994513964,0.000009365012981,-0.001227084935403,0.009754200575824,0.014865813183454,-0.000120573249383,0.999841911819870,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.029401063919067,47.511521783337415,6.793231433251388,414.592973619022303,-0.000006173063526,0.000000451776388,-0.000026382531829,-0.000236584886901,0.000101537083079,-0.001676843240671,0.009732928373530,0.014795569242720,-0.000079983097358,0.999843165120792,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.039437055587769,47.511521783351512,6.793231433240844,414.592954624577430,-0.000006967432627,0.000002020501778,-0.000045376071503,0.000078280829431,0.000211082823742,-0.002108241542241,0.009719725317739,0.014713534585247,-0.000045555489892,0.999844506293080,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.049401998519897,47.511521783379443,6.793231433283345,414.592930422023983,-0.000003765786149,0.000005126526788,-0.000069578667665,0.000564301170206,0.000412307602259,-0.002749306830571,0.009712162887361,0.014629761354921,-0.000019494689239,0.999845809910060,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.059493064880371,47.511521783429949,6.793231433380938,414.592899802009754,0.000003586269901,0.000010742168843,-0.000100199803284,0.000892840382053,0.000700685188494,-0.003319652489429,0.009733744559036,0.014578552045443,0.000020731233922,0.999846347999198,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.069421052932739,47.511521783496697,6.793231433496284,414.592864767436538,0.000012275406455,0.000018164062639,-0.000135233758492,0.000857592134204,0.000794460405152,-0.003737961807283,0.009753083045102,0.014550717393733,0.000054427128790,0.999846563744723,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.079441070556641,47.511521783552759,6.793231433592739,414.592824232282680,0.000019541695000,0.000024399147748,-0.000175768421932,0.000592762309639,0.000450065371950,-0.004352775147702,0.009745362353555,0.014510049865923,0.000108200744173,0.999847225659043,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.089323997497559,47.511521783570316,6.793231433645640,414.592777869542886,0.000023526712344,0.000026349074531,-0.000222131714054,0.000213682454807,-0.000055460252520,-0.005029727100834,0.009738538901637,0.014455762912999,0.000142419883907,0.999848074206897,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.099303960800171,47.511521783549433,6.793231433652948,414.592724988561486,0.000024077188402,0.000024027754334,-0.000275012960658,-0.000103366205930,-0.000409735886293,-0.005567756076313,0.009737391451920,0.014404392428683,0.000176922822252,0.999848821264889,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.109342098236084,47.511521783506190,6.793231433632231,414.592667220132398,0.000022516541962,0.000019217933983,-0.000332779185878,-0.000207577223532,-0.000548573437934,-0.005941595252740,0.009726598628765,0.014379540159129,0.000224703111864,0.999849274447123,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.119334936141968,47.511521783465923,6.793231433604054,414.592606596052690,0.000020394055125,0.000014742299969,-0.000393404942501,-0.000217224390776,-0.000347194922594,-0.006192246443541,0.009696876145744,0.014321667578420,0.000267560946319,0.999850383228374,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.129313945770264,47.511521783455116,6.793231433576634,414.592542455971795,0.000018328412336,0.000013539809144,-0.000457546303921,-0.000196773163279,0.000106190881065,-0.006663009500589,0.009671962121245,0.014243881710878,0.000289489475032,0.999851729597132,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.139296054840088,47.511521783483474,6.793231433554155,414.592471200727232,0.000016635027327,0.000016693796259,-0.000528799673101,-0.000142510849225,0.000525737119887,-0.007613205812364,0.009636680671168,0.014191299625319,0.000290187709839,0.999852817764534,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
